run_id,phase,condition,question_id,kind,call_index,evidence_id,tool,arguments,injected,eligible_selection,eligible_parameters,selection_correct,parameters_correct,issue_codes,rationale
main_verified_Q04_regions_r1,main,verified,Q04_regions,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [""Genre""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_verified_Q04_regions_r1,main,verified,Q04_regions,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Sales by Genre in NA, EU, and JP"", ""x"": ""Genre"", ""ys"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""]}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_verified_Q04_regions_r2,main,verified,Q04_regions,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [""Genre""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""]}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_verified_Q04_regions_r2,main,verified,Q04_regions,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Sales by Genre in NA, EU, and JP"", ""x"": ""Genre"", ""ys"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""]}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_verified_Q04_regions_r3,main,verified,Q04_regions,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [""Genre""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_verified_Q04_regions_r3,main,verified,Q04_regions,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Sales by Genre in NA, EU, and JP"", ""x"": ""Genre"", ""ys"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""]}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_verified_Q04_regions_r4,main,verified,Q04_regions,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [""Genre""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_verified_Q04_regions_r4,main,verified,Q04_regions,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Sales by Genre in NA, EU and JP"", ""x"": ""Genre"", ""ys"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""]}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_verified_Q04_regions_r5,main,verified,Q04_regions,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [""Genre""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_verified_Q04_regions_r5,main,verified,Q04_regions,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Sales by Genre in NA, EU, and JP"", ""x"": ""Genre"", ""ys"": [""NA_Sales"", ""EU_Sales"", ""JP_Sales""]}",False,True,True,1,1.0,,Suitable operation and parameters. Sums the three named regional sales measures by Genre. Full category results support each regional maximum and the requested grouped bar chart.
main_verified_Q05_filtered_r1,main,verified,Q05_filtered,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
main_verified_Q05_filtered_r1,main,verified,Q05_filtered,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
main_verified_Q05_filtered_r2,main,verified,Q05_filtered,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
main_verified_Q05_filtered_r2,main,verified,Q05_filtered,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
main_verified_Q05_filtered_r3,main,verified,Q05_filtered,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
main_verified_Q05_filtered_r3,main,verified,Q05_filtered,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
main_verified_Q05_filtered_r4,main,verified,Q05_filtered,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
main_verified_Q05_filtered_r4,main,verified,Q05_filtered,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
main_verified_Q05_filtered_r5,main,verified,Q05_filtered,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
main_verified_Q05_filtered_r5,main,verified,Q05_filtered,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
main_verified_Q06_publishers_r1,main,verified,Q06_publishers,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2000""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2009""}, {""column"": ""Publisher"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Publisher""], ""limit"": 5, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales"", ""Publisher""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses inclusive 2000–2009 release years, publisher grouping with missing keys excluded, Global_Sales sum and requested sorting/top-five plotting."
main_verified_Q06_publishers_r1,main,verified,Q06_publishers,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Publishers by Global Sales (2000-2009)"", ""x"": ""Publisher"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses inclusive 2000–2009 release years, publisher grouping with missing keys excluded, Global_Sales sum and requested sorting/top-five plotting."
main_verified_Q06_publishers_r2,main,verified,Q06_publishers,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2000""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2009""}, {""column"": ""Publisher"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Publisher""], ""limit"": 5, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales"", ""Publisher""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses inclusive 2000–2009 release years, publisher grouping with missing keys excluded, Global_Sales sum and requested sorting/top-five plotting."
main_verified_Q06_publishers_r2,main,verified,Q06_publishers,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Publishers by Global Sales (2000-2009)"", ""x"": ""Publisher"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses inclusive 2000–2009 release years, publisher grouping with missing keys excluded, Global_Sales sum and requested sorting/top-five plotting."
main_verified_Q06_publishers_r3,main,verified,Q06_publishers,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2000""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2009""}, {""column"": ""Publisher"", ""operator"": ""ne"", ""value"": """"}], ""group_by"": [""Publisher""], ""limit"": 5, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales"", ""Publisher""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses inclusive 2000–2009 release years, publisher grouping with missing keys excluded, Global_Sales sum and requested sorting/top-five plotting. The ne-empty filter alone is not a null test; effective groupby(dropna=True) removes the missing publisher keys, preserving the intended result."
main_verified_Q06_publishers_r3,main,verified,Q06_publishers,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Publishers by Global Sales (2000-2009)"", ""x"": ""Publisher"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses inclusive 2000–2009 release years, publisher grouping with missing keys excluded, Global_Sales sum and requested sorting/top-five plotting."
main_verified_Q06_publishers_r4,main,verified,Q06_publishers,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2000""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2009""}, {""column"": ""Publisher"", ""operator"": ""ne"", ""value"": """"}], ""group_by"": [""Publisher""], ""limit"": 5, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales"", ""Publisher""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses inclusive 2000–2009 release years, publisher grouping with missing keys excluded, Global_Sales sum and requested sorting/top-five plotting. The ne-empty filter alone is not a null test; effective groupby(dropna=True) removes the missing publisher keys, preserving the intended result."
main_verified_Q06_publishers_r4,main,verified,Q06_publishers,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Publishers by Global Sales (2000-2009)"", ""x"": ""Publisher"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses inclusive 2000–2009 release years, publisher grouping with missing keys excluded, Global_Sales sum and requested sorting/top-five plotting."
main_verified_Q06_publishers_r5,main,verified,Q06_publishers,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2000""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2009""}, {""column"": ""Publisher"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Publisher""], ""limit"": 5, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales"", ""Publisher""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses inclusive 2000–2009 release years, publisher grouping with missing keys excluded, Global_Sales sum and requested sorting/top-five plotting."
main_verified_Q06_publishers_r5,main,verified,Q06_publishers,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Publishers by Global Sales (2000-2009)"", ""x"": ""Publisher"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses inclusive 2000–2009 release years, publisher grouping with missing keys excluded, Global_Sales sum and requested sorting/top-five plotting."
recovery_baseline_Q02_top_games_r1,recovery,baseline,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_baseline_Q02_top_games_r1,recovery,baseline,Q02_top_games,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_baseline_Q02_top_games_r1,recovery,baseline,Q02_top_games,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""bar"", ""title"": ""Top 5 Games by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_baseline_Q02_top_games_r2,recovery,baseline,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_baseline_Q02_top_games_r2,recovery,baseline,Q02_top_games,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_baseline_Q02_top_games_r2,recovery,baseline,Q02_top_games,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_baseline_Q02_top_games_r3,recovery,baseline,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_baseline_Q02_top_games_r3,recovery,baseline,Q02_top_games,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_baseline_Q02_top_games_r3,recovery,baseline,Q02_top_games,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
recovery_baseline_Q05_filtered_r1,recovery,baseline,Q05_filtered,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_baseline_Q05_filtered_r1,recovery,baseline,Q05_filtered,answerable,2,E002,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_baseline_Q05_filtered_r1,recovery,baseline,Q05_filtered,answerable,3,E003,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_baseline_Q05_filtered_r2,recovery,baseline,Q05_filtered,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_baseline_Q05_filtered_r2,recovery,baseline,Q05_filtered,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_baseline_Q05_filtered_r2,recovery,baseline,Q05_filtered,answerable,3,E003,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_baseline_Q05_filtered_r3,recovery,baseline,Q05_filtered,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": []}",True,False,False,1,1.0,injected_failure_excluded,"injected_failure_excluded. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
recovery_baseline_Q05_filtered_r3,recovery,baseline,Q05_filtered,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""eq"", ""value"": ""Nintendo""}, {""column"": ""Platform"", ""operator"": ""eq"", ""value"": ""DS""}, {""column"": ""Year"", ""operator"": ""ge"", ""value"": ""2005""}, {""column"": ""Year"", ""operator"": ""le"", ""value"": ""2010""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,"Suitable operation and parameters. Uses Nintendo and DS equality filters with inclusive 2005–2010 bounds, a row count and a Global_Sales sum."
