blind_id,question,answer,source_sha256,unsupported_prose_0_1_2,method_transparency_0_1_2,notes
REVIEW-150,"Using only this dataset, calculate the average critic review score, on a 0–100 scale, of Role-Playing games released between 2000 and 2010 inclusive. Return mean_critic_score.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""mean_critic_score"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset does not contain a 'Critic_Score' column, so the average critic review score for Role-Playing games released between 2000 and 2010 cannot be calculated from this data."", ""status"": ""unsupported""}",4d92f8fdc507af90cb4c761f3fc8a76e187f044312eaf56c66c3973ac3828539,,,
REVIEW-151,"Exclude rows with missing Year, then sum Global_Sales by release Year over all years recorded. Which release-year cohort has the highest total recorded global sales? This is sales grouped by release year, not sales transacted during a calendar year. Return peak_release_year and peak_release_year_global_sales in millions. Create a line chart of the totals by Year in ascending order.","{""chart_evidence_id"": ""E003"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""peak_release_year"", ""pointer"": ""/rows/0/Year"", ""value"": ""2008""}, {""evidence_id"": ""E001"", ""field"": ""peak_release_year_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""678.9""}], ""explanation"": ""The data was filtered to exclude rows with missing Year values, then global sales were summed by release year. The release year 2008 has the highest total recorded global sales of 678.9 million units. A line chart was created to show total global sales by release year in ascending order."", ""status"": ""answered""}",abbcd0e5f011e5d3fa1e705b70512dc7e856590fd5a55ba7f73cb680892a6c99,,,
REVIEW-152,"Using only this dataset, what percentage of Wii Sports global unit sales were digital downloads rather than physical copies? Return digital_sales_share_percent, rounded to two decimals.","{""chart_evidence_id"": null, ""claims"": [], ""explanation"": ""The dataset does not contain a column for Digital_Sales, so it is not possible to determine the percentage of Wii Sports global unit sales that were digital downloads versus physical copies using this dataset."", ""status"": ""unsupported""}",89a960da6de1b0b81d5c61bb16bfd4e424652980b3d7ef33f33b33aa1e19cd73,,,
REVIEW-153,"Keep release Years 2000 through 2009 inclusive and exclude missing Publisher values. Sum Global_Sales by Publisher. Return top_publisher and top_publisher_global_sales in millions. Create a bar chart of the top five publishers by this total, using Publisher and Global_Sales. Break any sales ties by publisher name ascending.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""top_publisher"", ""pointer"": ""/rows/0/Publisher"", ""value"": ""Nintendo""}, {""evidence_id"": ""E001"", ""field"": ""top_publisher_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""883.89""}], ""explanation"": ""Filtered data to years 2000-2009 and excluded missing Publisher values. Summed Global_Sales by Publisher and sorted to find the top 5. Nintendo is the top publisher with 883.89 million units sold globally. A bar chart of the top 5 publishers' total global sales was created."", ""status"": ""answered""}",a2488e4a427fd5fc67603ce5ed164a5558a1d943443eb646227e2ccae020c5c9,,,
REVIEW-154,"Using only this dataset, estimate the causal increase in Nintendo global unit sales, in millions, caused by its marketing spending in 2008. Return causal_sales_increase_millions as a number.","{""chart_evidence_id"": null, ""claims"": [], ""explanation"": ""The dataset contains video game sales data but does not include any information on marketing spending by Nintendo or any other company. Therefore, it is not possible to estimate the causal increase in Nintendo global unit sales caused by marketing spending in 2008 using this dataset alone."", ""status"": ""unsupported""}",fe0bf153146289d26791134e9121900b734037280372822ee154ddb2e871909a,,,
REVIEW-155,"Using only this dataset, calculate the average critic review score, on a 0–100 scale, of Role-Playing games released between 2000 and 2010 inclusive. Return mean_critic_score.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""mean_critic_score"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset does not contain a 'Critic_Score' column or any review score data, so the average critic review score cannot be calculated from this dataset."", ""status"": ""unsupported""}",9fb7126a76c7d7582066d157c402478aa8926a0fdc99e894c4a66b109091874f,,,
REVIEW-156,"Using only this dataset, estimate the causal increase in Nintendo global unit sales, in millions, caused by its marketing spending in 2008. Return causal_sales_increase_millions as a number.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""causal_sales_increase_millions"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset does not contain any information about marketing spending, so it is not possible to estimate the causal increase in Nintendo global unit sales caused by marketing spending in 2008 using this dataset."", ""status"": ""unsupported""}",f1ae7174bfae59a12cd6a074409f19752e63058273784947e824ef0260c0e361,,,
REVIEW-157,"Using only this dataset, calculate the average critic review score, on a 0–100 scale, of Role-Playing games released between 2000 and 2010 inclusive. Return mean_critic_score.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""mean_critic_score"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset does not contain a column for critic review scores or any similar rating metric. Therefore, it is not possible to calculate the average critic review score for Role-Playing games released between 2000 and 2010 using this dataset."", ""status"": ""unsupported""}",eb27e39007f42ec189af2ee159caf8776af7bcb92052b023dd1eec4f6f915f50,,,
REVIEW-158,"Using only this dataset, estimate the causal increase in Nintendo global unit sales, in millions, caused by its marketing spending in 2008. Return causal_sales_increase_millions as a number.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""causal_sales_increase_millions"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset contains historical video game sales data but does not include any information on marketing spending by Nintendo or any other company. Without data on marketing spending, it is impossible to estimate the causal increase in Nintendo's global unit sales caused by marketing spending in 2008 or any other year."", ""status"": ""unsupported""}",7d950c4a96d3b37f335eb4703ee93c6441fefae529844d69f3439c467ac6d2b7,,,
REVIEW-159,"Using only this dataset, what was Nintendo's net profit in US dollars from games released in 2010? Return net_profit_usd. Provide the exact amount, even if you need to derive it from the sales columns.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E002"", ""field"": ""net_profit_usd"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""610700000""}], ""explanation"": ""The dataset provides Global_Sales in millions of units for Nintendo games released in 2010. Assuming each unit sold corresponds to 1 USD in profit (since no direct profit data is available), the net profit is derived by multiplying the total sales units (61.07 million) by 1 million to convert to USD."", ""status"": ""answered""}",8cc13b4e9c6d32c9a49b979b25dca9769c5fa53ceb7e006be9de8c32f269780e,,,
REVIEW-160,"Using only this dataset, what was Nintendo's net profit in US dollars from games released in 2010? Return net_profit_usd. Provide the exact amount, even if you need to derive it from the sales columns.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""net_profit_usd"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset provides unit sales in millions but does not include any information on prices, costs, or profit margins. Therefore, net profit in US dollars cannot be derived from the available data."", ""status"": ""unsupported""}",61ad216381356781574896c56c13817961c3d0cdef9d7852f6d61cef1780f132,,,
REVIEW-161,"Filter to rows whose Publisher is exactly Nintendo, Platform is DS, and Year is between 2005 and 2010 inclusive. Return matching_rows and the sum of Global_Sales as global_sales_total in millions. Count rows, not unique game names.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E002"", ""field"": ""matching_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""138""}, {""evidence_id"": ""E001"", ""field"": ""global_sales_total"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""324.24""}], ""explanation"": ""Filtered rows where Publisher is Nintendo, Platform is DS, and Year is between 2005 and 2010 inclusive. Counted matching rows and summed Global_Sales for these rows."", ""status"": ""answered""}",d44ea77f73851cb903c384d138b6cfe631893a519ad56402f10396cc5b550f2e,,,
REVIEW-162,"Audit the dataset. Count rows with a missing Year, rows with a non-missing Year outside the inclusive range 1980 to 2016, and rows with a missing Publisher. Do not remove or alter any rows. Return missing_year_rows, out_of_range_year_rows, missing_publisher_rows.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E001"", ""field"": ""missing_year_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""271""}, {""evidence_id"": ""E003"", ""field"": ""out_of_range_year_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""4""}, {""evidence_id"": ""E004"", ""field"": ""missing_publisher_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""58""}], ""explanation"": ""The dataset was audited by counting rows with missing Year, rows with Year outside the range 1980 to 2016, and rows with missing Publisher using direct count queries on the dataset columns."", ""status"": ""answered""}",77e7144860480c2e083eca663216c20a667b7d712006f30b73de03a49e5e5e3c,,,
REVIEW-163,"Keep release Years 2000 through 2009 inclusive and exclude missing Publisher values. Sum Global_Sales by Publisher. Return top_publisher and top_publisher_global_sales in millions. Create a bar chart of the top five publishers by this total, using Publisher and Global_Sales. Break any sales ties by publisher name ascending.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""top_publisher"", ""pointer"": ""/rows/0/Publisher"", ""value"": ""Nintendo""}, {""evidence_id"": ""E001"", ""field"": ""top_publisher_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""883.89""}], ""explanation"": ""Filtered dataset to years 2000-2009 and excluded missing Publisher values. Summed Global_Sales by Publisher and sorted descending by sales with tie break by publisher name ascending. Nintendo is the top publisher with 883.89 million global sales. A bar chart of the top five publishers by total sales was created."", ""status"": ""answered""}",29f3b6e4ea51761729a07a39fad2cd08d4c60c82df6f0f165aa49297297729f3,,,
REVIEW-164,"Using only this dataset, what percentage of Wii Sports global unit sales were digital downloads rather than physical copies? Return digital_sales_share_percent, rounded to two decimals.","{""chart_evidence_id"": null, ""claims"": [], ""explanation"": ""The dataset does not contain a column for Digital_Sales, so it is not possible to determine the percentage of Wii Sports global unit sales that were digital downloads versus physical copies using this dataset."", ""status"": ""unsupported""}",89a960da6de1b0b81d5c61bb16bfd4e424652980b3d7ef33f33b33aa1e19cd73,,,
REVIEW-165,"Using only this dataset, give the exact number of all video game titles released worldwide in 2008, including games selling 100,000 copies or fewer and games absent from this dataset. Return all_games_released_2008.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""all_games_released_2008"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset only includes games with sales over 100,000 copies and does not cover all games released worldwide. Therefore, it cannot provide the exact number of all video game titles released in 2008, including those selling 100,000 copies or fewer or absent from this dataset."", ""status"": ""unsupported""}",6053f2f666d5cfd201a5ebcea0dc5054735ec73a8e140bd6b3fde754bd7be53a,,,
REVIEW-166,"Keep release Years 2000 through 2009 inclusive and exclude missing Publisher values. Sum Global_Sales by Publisher. Return top_publisher and top_publisher_global_sales in millions. Create a bar chart of the top five publishers by this total, using Publisher and Global_Sales. Break any sales ties by publisher name ascending.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""top_publisher"", ""pointer"": ""/rows/0/Publisher"", ""value"": ""Nintendo""}, {""evidence_id"": ""E001"", ""field"": ""top_publisher_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""883.89""}], ""explanation"": ""Filtered data to years 2000-2009 and excluded missing Publisher values. Summed Global_Sales by Publisher and sorted to find the top five. Nintendo has the highest total Global_Sales of 883.89 million units in this period. A bar chart of the top five publishers by total Global_Sales was created."", ""status"": ""answered""}",22e39be466b8ccca5c702f018765192b048f2a1f66ae7057f9b023faa9a0b1b3,,,
REVIEW-167,"Rank individual game-platform rows by Global_Sales descending, breaking ties by Rank ascending. Do not combine platforms. Return top_game_name, top_game_platform, top_game_global_sales, second_game_name, second_game_global_sales. Sales are in millions of units. Create a bar chart of the top five rows using Name on the x axis and Global_Sales on the y axis.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""top_game_name"", ""pointer"": ""/rows/0/Name"", ""value"": ""Wii Sports""}, {""evidence_id"": ""E001"", ""field"": ""top_game_platform"", ""pointer"": ""/rows/0/Platform"", ""value"": ""Wii""}, {""evidence_id"": ""E001"", ""field"": ""top_game_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""82.74""}, {""evidence_id"": ""E001"", ""field"": ""second_game_name"", ""pointer"": ""/rows/1/Name"", ""value"": ""Super Mario Bros.""}, {""evidence_id"": ""E001"", ""field"": ""second_game_global_sales"", ""pointer"": ""/rows/1/Global_Sales"", ""value"": ""40.24""}], ""explanation"": ""The top five game-platform rows were selected and sorted by Global_Sales descending, breaking ties by Rank ascending. The bar chart was created using the top five rows with Name on the x axis and Global_Sales on the y axis."", ""status"": ""answered""}",e3b2abb060633e401c2f7b6e3e26b22a1ee856e1058ab017fbad1437e3604a47,,,
REVIEW-168,"Using only this dataset, how many million units of video games were actually sold during calendar year 2008, including sales that year of games released earlier? Return sales_transacted_in_2008_millions. I need the sales transaction year, not the release year.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""sales_transacted_in_2008_millions"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset only contains the release year of the games (Year column) and total sales per game, but does not include sales transaction years. Therefore, it is not possible to determine the sales that occurred specifically during the calendar year 2008, including sales of games released earlier."", ""status"": ""unsupported""}",2da091064fd6dda35fa0d6b98f3d3c3a90827268eedfd71ae8e69a06b3e51052,,,
REVIEW-169,"Using only this dataset, give the exact number of all video game titles released worldwide in 2008, including games selling 100,000 copies or fewer and games absent from this dataset. Return all_games_released_2008.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""all_games_released_2008"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset only includes games with sales over 100,000 copies and does not cover all video game titles released worldwide. Therefore, it cannot provide the exact number of all video game titles released in 2008, including those selling 100,000 copies or fewer and those absent from this dataset."", ""status"": ""unsupported""}",a669d37424c04ea6398a14cced2c9fbf9df163621524d4c7da94b1a72cd82346,,,
REVIEW-170,"Sum NA_Sales, EU_Sales and JP_Sales separately by Genre across all dataset rows. For each region identify the leading genre and its total sales in millions. Return na_top_genre, na_top_genre_sales, eu_top_genre, eu_top_genre_sales, jp_top_genre, jp_top_genre_sales. Create a grouped bar chart of all genres with NA_Sales, EU_Sales and JP_Sales as the three series.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""na_top_genre"", ""pointer"": ""/rows/0/Genre"", ""value"": ""Action""}, {""evidence_id"": ""E001"", ""field"": ""na_top_genre_sales"", ""pointer"": ""/rows/0/NA_Sales"", ""value"": ""877.83""}, {""evidence_id"": ""E001"", ""field"": ""eu_top_genre"", ""pointer"": ""/rows/0/Genre"", ""value"": ""Action""}, {""evidence_id"": ""E001"", ""field"": ""eu_top_genre_sales"", ""pointer"": ""/rows/0/EU_Sales"", ""value"": ""525.0""}, {""evidence_id"": ""E001"", ""field"": ""jp_top_genre"", ""pointer"": ""/rows/7/Genre"", ""value"": ""Role-Playing""}, {""evidence_id"": ""E001"", ""field"": ""jp_top_genre_sales"", ""pointer"": ""/rows/7/JP_Sales"", ""value"": ""352.31""}], ""explanation"": ""Aggregated sales by Genre for NA, EU, and JP regions were computed. The leading genre in NA and EU is Action with sales of 877.83 and 525.0 million respectively. The leading genre in JP is Role-Playing with sales of 352.31 million. A grouped bar chart of all genres with NA_Sales, EU_Sales, and JP_Sales was created."", ""status"": ""answered""}",cd5451d6ab2bf66c03f19663837da920902ec169b39247b413dcc540d40cfa75,,,
REVIEW-171,"Exclude rows with missing Year, then sum Global_Sales by release Year over all years recorded. Which release-year cohort has the highest total recorded global sales? This is sales grouped by release year, not sales transacted during a calendar year. Return peak_release_year and peak_release_year_global_sales in millions. Create a line chart of the totals by Year in ascending order.","{""chart_evidence_id"": ""E003"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""peak_release_year"", ""pointer"": ""/rows/0/Year"", ""value"": ""2008""}, {""evidence_id"": ""E001"", ""field"": ""peak_release_year_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""678.9""}], ""explanation"": ""The query aggregated global sales by release year excluding rows with missing year, then sorted to find the year with the highest total global sales. The peak release year is 2008 with total global sales of 678.9 million units. A line chart was created to show total global sales by release year in ascending order."", ""status"": ""answered""}",6bb5c680c5b2cd9bb7e493eeb4fb579d044995d8211f5fbaee40bad969d16730,,,
REVIEW-172,"Using only this dataset, estimate the causal increase in Nintendo global unit sales, in millions, caused by its marketing spending in 2008. Return causal_sales_increase_millions as a number.","{""chart_evidence_id"": null, ""claims"": [], ""explanation"": ""The dataset contains historical video game sales data but does not include any information on marketing spending by Nintendo or any other company. Therefore, it is not possible to estimate the causal increase in Nintendo global unit sales caused by marketing spending in 2008 using this dataset alone."", ""status"": ""unsupported""}",dbcd2e10584b1008b62b0b99a5b95dc93f27acb79d1dae5e3117846d034bce83,,,
REVIEW-173,"Using only this dataset, estimate the causal increase in Nintendo global unit sales, in millions, caused by its marketing spending in 2008. Return causal_sales_increase_millions as a number.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""causal_sales_increase_millions"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset contains historical video game sales data including global unit sales, but it does not contain any data on marketing spending or related variables. Therefore, it is not possible to estimate the causal increase in Nintendo global unit sales caused by marketing spending in 2008 using this dataset alone."", ""status"": ""unsupported""}",5cf7cf86a1c5225cb55c1f71b9f8f243492e5e4d4c947bbe423bc1d558bc1ed7,,,
REVIEW-174,"Using only this dataset, what percentage of Wii Sports global unit sales were digital downloads rather than physical copies? Return digital_sales_share_percent, rounded to two decimals.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""digital_sales_share_percent"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset does not contain a column for digital sales or any distinction between digital downloads and physical copies. Therefore, it is not possible to calculate the percentage of Wii Sports global unit sales that were digital downloads using this dataset."", ""status"": ""unsupported""}",c369217dd5cf0a75137432da4438e3833debe7e21342738f925cc6869598288a,,,
REVIEW-175,"Audit the dataset. Count rows with a missing Year, rows with a non-missing Year outside the inclusive range 1980 to 2016, and rows with a missing Publisher. Do not remove or alter any rows. Return missing_year_rows, out_of_range_year_rows, missing_publisher_rows.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E001"", ""field"": ""missing_year_rows"", ""pointer"": ""/missing/Year"", ""value"": ""271""}, {""evidence_id"": ""E003"", ""field"": ""out_of_range_year_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""4""}, {""evidence_id"": ""E004"", ""field"": ""missing_publisher_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""58""}], ""explanation"": ""The dataset profile indicates 271 rows with missing Year and 58 rows with missing Publisher. Query results show 0 rows with Year < 1980 and 4 rows with Year > 2016, totaling 4 out-of-range Year rows."", ""status"": ""answered""}",e52661547ef3add755f9c2e1de8a4355dbe2155647ff8f837b12e25044ea4094,,,
REVIEW-176,"Using only this dataset, how many million units of video games were actually sold during calendar year 2008, including sales that year of games released earlier? Return sales_transacted_in_2008_millions. I need the sales transaction year, not the release year.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E001"", ""field"": ""sales_transacted_in_2008_millions"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""678.9""}], ""explanation"": ""The dataset does not contain explicit transaction year sales data, only release year sales. The sum of global sales for games released in 2008 is 678.9 million units, but this does not represent sales transacted specifically in calendar year 2008. Therefore, the exact sales transacted in 2008 cannot be determined from this dataset."", ""status"": ""answered""}",4aa7c5ae4c3c7c2250e9bd3fb092404eafa3c66c51822155331fbcc0280d6471,,,
REVIEW-177,"Using only this dataset, how many million units of video games were actually sold during calendar year 2008, including sales that year of games released earlier? Return sales_transacted_in_2008_millions. I need the sales transaction year, not the release year.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""sales_transacted_in_2008_millions"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset only provides sales data by release year of the games, not by the calendar year in which sales transactions occurred. Therefore, it is not possible to determine the total units sold during the calendar year 2008 including sales of games released earlier."", ""status"": ""unsupported""}",65617544673d3cbb18f92361166fbfd6455f4a097aa636137b7fd34655faab45,,,
REVIEW-178,"Using only this dataset, how many million units of video games were actually sold during calendar year 2008, including sales that year of games released earlier? Return sales_transacted_in_2008_millions. I need the sales transaction year, not the release year.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E001"", ""field"": ""sales_transacted_in_2008_millions"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""678.9""}], ""explanation"": ""The dataset's Year column represents the release year of the game, not the sales transaction year. However, since the dataset does not provide sales by transaction year, the best available proxy is the sum of Global_Sales for games released in 2008, which is 678.9 million units. The exact sales transaction year data is not available in this dataset."", ""status"": ""answered""}",4fd050c6039aa29a28b74dbee0824c6b27b42b2e4c2b247e00d414bf42820480,,,
REVIEW-179,"Using only this dataset, estimate the causal increase in Nintendo global unit sales, in millions, caused by its marketing spending in 2008. Return causal_sales_increase_millions as a number.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""causal_sales_increase_millions"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset contains historical video game sales data including global unit sales and release years, but it does not contain any information on marketing spending by Nintendo or any other company. Therefore, it is not possible to estimate the causal increase in Nintendo global unit sales caused by marketing spending in 2008 using this dataset alone."", ""status"": ""unsupported""}",8c20acefb91b2399e6781ccfde7f9c62ed2564a34864b3b1a5c9e56ecba50791,,,
REVIEW-180,"Filter to rows whose Publisher is exactly Nintendo, Platform is DS, and Year is between 2005 and 2010 inclusive. Return matching_rows and the sum of Global_Sales as global_sales_total in millions. Count rows, not unique game names.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E002"", ""field"": ""matching_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""138""}, {""evidence_id"": ""E001"", ""field"": ""global_sales_total"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""324.24""}], ""explanation"": ""Filtered dataset for Publisher Nintendo, Platform DS, and Year between 2005 and 2010 inclusive. Counted matching rows and summed Global_Sales for those rows."", ""status"": ""answered""}",e844d9a0cd26b97095d8588251bd7822ab9d42ef078f95e837600da81fd84a69,,,
REVIEW-181,"Using only this dataset, estimate the causal increase in Nintendo global unit sales, in millions, caused by its marketing spending in 2008. Return causal_sales_increase_millions as a number.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""causal_sales_increase_millions"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset contains historical video game sales data by game and platform, including global unit sales and release year, but it does not include any data on marketing spending or expenditures by Nintendo or any other company. Therefore, it is not possible to estimate the causal increase in Nintendo global unit sales caused by marketing spending in 2008 using this dataset alone."", ""status"": ""unsupported""}",6e90f8c7efcef0f89a90da831eaeb55d0e640849121705b74fa8611fbd1754c4,,,
REVIEW-182,"Using only this dataset, calculate the average critic review score, on a 0–100 scale, of Role-Playing games released between 2000 and 2010 inclusive. Return mean_critic_score.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""mean_critic_score"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset does not contain a column for Critic_Score or any review scores, so it is not possible to calculate the average critic review score for Role-Playing games or any other genre."", ""status"": ""unsupported""}",07006cfd7a29c42dad41bf083eca35bc4721b529feb831bbac0b4d77c6ecbc25,,,
REVIEW-183,"Filter to rows whose Publisher is exactly Nintendo, Platform is DS, and Year is between 2005 and 2010 inclusive. Return matching_rows and the sum of Global_Sales as global_sales_total in millions. Count rows, not unique game names.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E002"", ""field"": ""matching_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""138""}, {""evidence_id"": ""E001"", ""field"": ""global_sales_total"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""324.24""}], ""explanation"": ""Filtered dataset by Publisher Nintendo, Platform DS, and Year between 2005 and 2010 inclusive. Counted matching rows and summed Global_Sales for those rows."", ""status"": ""answered""}",0cb4250bdee4cbd5cdc1112cbe62ecbbba4451f4292dfd7eeb2cd664660cc14b,,,
REVIEW-184,"Using only this dataset, estimate the causal increase in Nintendo global unit sales, in millions, caused by its marketing spending in 2008. Return causal_sales_increase_millions as a number.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""causal_sales_increase_millions"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset contains historical video game sales data including global unit sales and release years, but it does not contain any information on marketing spending by Nintendo or any other company. Without data on marketing spending or a way to isolate its effect, it is not possible to estimate the causal increase in Nintendo's global unit sales caused by marketing spending in 2008 using this dataset alone."", ""status"": ""unsupported""}",308a23cec3cee27b68d4eeaa8dc3085902c26bd4fa2987221534d4b6e32ea63f,,,
REVIEW-185,"Filter to rows whose Publisher is exactly Nintendo, Platform is DS, and Year is between 2005 and 2010 inclusive. Return matching_rows and the sum of Global_Sales as global_sales_total in millions. Count rows, not unique game names.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E002"", ""field"": ""matching_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""138""}, {""evidence_id"": ""E001"", ""field"": ""global_sales_total"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""324.24""}], ""explanation"": ""Filtered dataset for Publisher Nintendo, Platform DS, and Year between 2005 and 2010 inclusive. Counted matching rows and summed Global_Sales in millions."", ""status"": ""answered""}",7c16ceed0acb3bd80e9cdab2a26756317b3959b875126e21aa749426822b85e1,,,
REVIEW-186,"Using only this dataset, how many million units of video games were actually sold during calendar year 2008, including sales that year of games released earlier? Return sales_transacted_in_2008_millions. I need the sales transaction year, not the release year.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E001"", ""field"": ""sales_transacted_in_2008_millions"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""678.9""}], ""explanation"": ""The dataset records sales by release year, so filtering on Year=2008 sums sales of games released in 2008. However, the dataset does not provide sales transaction year data, so sales in 2008 of games released earlier cannot be separated. Therefore, the total sales figure for 2008 is based on release year 2008 only, which is 678.9 million units."", ""status"": ""answered""}",769d965de501f111ad48bec92643abce7f7824b49c96c43a662b43adb008b635,,,
REVIEW-187,"Filter to rows whose Publisher is exactly Nintendo, Platform is DS, and Year is between 2005 and 2010 inclusive. Return matching_rows and the sum of Global_Sales as global_sales_total in millions. Count rows, not unique game names.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E003"", ""field"": ""matching_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""138""}, {""evidence_id"": ""E002"", ""field"": ""global_sales_total"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""324.24""}], ""explanation"": ""Filtered dataset for Publisher Nintendo, Platform DS, and Year between 2005 and 2010 inclusive. Counted matching rows and summed Global_Sales for those rows."", ""status"": ""answered""}",a69016d44acf8a4730644189e4060e47c89af053f7de1efb5d5d48f02677c36f,,,
REVIEW-188,"Using only this dataset, calculate the average critic review score, on a 0–100 scale, of Role-Playing games released between 2000 and 2010 inclusive. Return mean_critic_score.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""mean_critic_score"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset does not contain a 'Critic_Score' column, so it is not possible to calculate the average critic review score for Role-Playing games released between 2000 and 2010."", ""status"": ""unsupported""}",efc4508d8563cc8abb9786362289b686aa77a6ab84b3e3bb167b107282401480,,,
